frame_index,time_sec,class_id,class_name,confidence,xmin,ymin,xmax,ymax,preprocess_ms,inference_ms,postprocess_ms,end_to_end_fps
497,24.631,2,keyboard,0.920067,0.00,143.83,639.20,480.00,2.375,21.320,3.127,20.746
497,24.631,1,mouse,0.906974,104.00,28.59,317.16,131.67,2.375,21.320,3.127,20.746
498,24.698,1,mouse,0.961125,131.01,35.96,326.23,140.27,2.514,26.614,3.438,20.184
498,24.698,2,keyboard,0.778803,1.70,10.87,639.10,480.00,2.514,26.614,3.438,20.184
499,24.740,1,mouse,0.952834,139.97,42.95,333.09,147.07,2.561,25.537,2.988,20.516
499,24.740,2,keyboard,0.886524,0.00,63.41,640.00,480.00,2.561,25.537,2.988,20.516
500,24.796,1,mouse,0.926760,125.02,50.15,350.07,154.64,2.703,25.539,3.331,20.245
500,24.796,2,keyboard,0.862137,0.00,141.50,640.00,480.00,2.703,25.539,3.331,20.245
501,24.838,2,keyboard,0.935273,0.00,158.06,638.25,480.00,2.532,25.539,3.024,20.612
501,24.838,1,mouse,0.927391,169.89,53.55,359.78,158.25,2.532,25.539,3.024,20.612
501,24.838,1,mouse,0.386231,539.44,0.00,639.85,92.03,2.532,25.539,3.024,20.612
502,24.896,1,mouse,0.957276,181.78,59.12,371.06,160.58,2.626,25.579,3.260,20.268
502,24.896,2,keyboard,0.924002,0.00,98.08,640.00,480.00,2.626,25.579,3.260,20.268
503,24.940,1,mouse,0.938470,191.36,60.77,376.29,160.70,2.561,25.749,3.246,20.588
503,24.940,2,keyboard,0.911497,0.00,138.45,637.87,480.00,2.561,25.749,3.246,20.588
503,24.940,1,mouse,0.374570,555.90,0.00,640.00,94.27,2.561,25.749,3.246,20.588
504,24.997,1,mouse,0.943430,193.76,61.85,383.67,161.41,2.669,25.594,3.173,20.280
504,24.997,2,keyboard,0.896099,0.00,164.12,635.55,479.65,2.669,25.594,3.173,20.280
505,25.039,1,mouse,0.953267,197.18,60.36,386.19,160.23,2.570,25.554,2.976,20.599
505,25.039,2,keyboard,0.894320,0.00,120.68,636.85,480.00,2.570,25.554,2.976,20.599
505,25.039,1,mouse,0.343078,559.72,0.40,639.47,68.55,2.570,25.554,2.976,20.599
506,25.097,1,mouse,0.965087,203.71,61.05,388.74,159.82,2.536,25.575,3.140,20.284
506,25.097,2,keyboard,0.911102,0.00,155.46,636.62,478.20,2.536,25.575,3.140,20.284
506,25.097,1,mouse,0.377048,563.90,0.00,640.00,82.87,2.536,25.575,3.140,20.284
507,25.140,2,keyboard,0.934395,0.00,133.55,640.00,478.91,2.509,25.762,3.067,20.563
507,25.140,1,mouse,0.878590,197.60,56.39,391.63,155.59,2.509,25.762,3.067,20.563
507,25.140,1,mouse,0.666239,563.11,0.00,640.00,65.07,2.509,25.762,3.067,20.563
508,25.197,1,mouse,0.929754,203.06,58.64,393.98,157.83,2.615,25.511,3.139,20.269
508,25.197,2,keyboard,0.929127,0.00,132.49,639.30,477.69,2.615,25.511,3.139,20.269
508,25.197,1,mouse,0.803838,565.96,0.29,639.96,65.98,2.615,25.511,3.139,20.269
509,25.251,1,mouse,0.957339,209.25,57.36,393.95,159.02,2.420,36.449,4.509,20.059
509,25.251,2,keyboard,0.916404,0.00,19.50,638.54,480.00,2.420,36.449,4.509,20.059
509,25.251,1,mouse,0.697295,565.40,0.21,640.00,66.15,2.420,36.449,4.509,20.059
510,25.308,1,mouse,0.929539,209.11,59.77,395.45,158.86,2.549,31.991,3.424,19.847
510,25.308,2,keyboard,0.929431,0.00,77.54,640.00,476.26,2.549,31.991,3.424,19.847
510,25.308,1,mouse,0.887518,566.03,0.38,639.99,67.08,2.549,31.991,3.424,19.847
511,25.373,2,keyboard,0.960287,0.00,118.07,640.00,470.10,2.750,31.295,3.484,19.427
511,25.373,1,mouse,0.918570,217.79,61.50,402.76,159.81,2.750,31.295,3.484,19.427
511,25.373,1,mouse,0.438377,569.85,0.00,639.93,73.82,2.750,31.295,3.484,19.427
512,25.416,2,keyboard,0.956289,0.00,82.60,640.00,472.82,2.520,25.499,3.155,19.741
512,25.416,1,mouse,0.944794,224.36,54.92,404.11,152.90,2.520,25.499,3.155,19.741
512,25.416,1,mouse,0.519809,573.06,0.52,640.00,64.61,2.520,25.499,3.155,19.741
512,25.416,1,mouse,0.269358,0.03,119.83,15.76,220.50,2.520,25.499,3.155,19.741
513,25.464,1,mouse,0.967670,225.86,48.27,406.16,147.01,2.518,25.496,3.067,19.830
513,25.464,2,keyboard,0.955875,0.00,133.87,640.00,469.64,2.518,25.496,3.067,19.830
513,25.464,1,mouse,0.399964,0.00,135.14,23.50,197.56,2.518,25.496,3.067,19.830
514,25.506,1,mouse,0.973378,228.55,48.20,407.36,147.58,2.469,25.555,2.997,20.203
514,25.506,2,keyboard,0.944679,0.00,126.80,640.00,468.18,2.469,25.555,2.997,20.203
515,25.570,1,mouse,0.963470,232.25,51.03,408.98,148.30,2.426,31.245,3.481,19.746
515,25.570,2,keyboard,0.933088,0.00,135.72,640.00,463.87,2.426,31.245,3.481,19.746
516,25.618,1,mouse,0.959175,234.46,48.68,411.71,144.11,2.371,31.679,3.033,19.849
516,25.618,2,keyboard,0.908160,0.00,127.04,634.86,466.33,2.371,31.679,3.033,19.849
517,25.670,1,mouse,0.932154,240.36,47.19,421.63,141.77,2.396,31.403,3.262,19.801
517,25.670,2,keyboard,0.885839,0.00,113.01,637.38,460.58,2.396,31.403,3.262,19.801
517,25.670,1,mouse,0.300192,0.03,139.18,37.61,204.23,2.396,31.403,3.262,19.801
518,25.716,1,mouse,0.947884,241.84,44.61,421.38,136.94,2.529,27.411,3.133,20.037
518,25.716,2,keyboard,0.901451,0.00,136.67,633.12,454.49,2.529,27.411,3.133,20.037
519,25.764,1,mouse,0.960328,249.73,48.67,423.68,141.66,2.510,25.540,3.077,20.088
519,25.764,2,keyboard,0.923597,0.00,120.78,636.24,459.17,2.510,25.540,3.077,20.088
520,25.806,1,mouse,0.956027,247.60,49.80,422.50,144.57,2.547,25.545,2.971,20.434
520,25.806,2,keyboard,0.906335,0.00,120.55,636.41,461.43,2.547,25.545,2.971,20.434
521,25.865,1,mouse,0.946527,238.71,52.90,406.39,144.80,2.505,25.550,3.333,20.114
521,25.865,2,keyboard,0.874459,0.00,107.75,637.43,457.37,2.505,25.550,3.333,20.114
521,25.865,1,mouse,0.771861,571.48,0.83,640.00,65.19,2.505,25.550,3.333,20.114
522,25.907,1,mouse,0.949654,228.88,53.27,404.33,148.11,2.484,25.573,2.991,20.445
522,25.907,2,keyboard,0.909849,0.00,136.01,635.99,455.14,2.484,25.573,2.991,20.445
522,25.907,1,mouse,0.336928,567.77,0.47,640.00,67.73,2.484,25.573,2.991,20.445
523,25.964,1,mouse,0.960367,224.42,52.81,392.35,145.62,2.503,25.575,3.150,20.150
523,25.964,2,keyboard,0.886905,0.00,105.20,635.14,454.05,2.503,25.575,3.150,20.150
523,25.964,1,mouse,0.348261,0.25,138.81,18.03,189.04,2.503,25.575,3.150,20.150
524,26.007,1,mouse,0.965666,219.45,53.07,390.76,146.20,2.542,25.533,3.028,20.505
524,26.007,2,keyboard,0.900230,0.00,135.39,634.25,459.40,2.542,25.533,3.028,20.505
524,26.007,1,mouse,0.376338,0.06,134.04,17.07,190.14,2.542,25.533,3.028,20.505
525,26.065,1,mouse,0.963923,216.30,52.94,391.24,147.07,2.649,25.569,3.399,20.164
525,26.065,2,keyboard,0.888175,0.00,132.32,632.92,459.86,2.649,25.569,3.399,20.164
525,26.065,1,mouse,0.393428,0.03,136.42,19.84,190.78,2.649,25.569,3.399,20.164
525,26.065,1,mouse,0.262148,550.83,0.26,640.00,67.51,2.649,25.569,3.399,20.164
526,26.108,1,mouse,0.944100,220.67,56.82,390.84,148.58,2.485,25.578,3.123,20.504
526,26.108,2,keyboard,0.908471,0.00,138.59,638.11,456.67,2.485,25.578,3.123,20.504
526,26.108,1,mouse,0.250608,0.02,135.99,18.25,200.30,2.485,25.578,3.123,20.504
527,26.165,1,mouse,0.949017,216.17,62.93,389.85,154.63,2.607,25.596,3.072,20.199
527,26.165,2,keyboard,0.920571,0.00,83.58,640.00,458.31,2.607,25.596,3.072,20.199
527,26.165,1,mouse,0.335242,0.05,140.77,18.28,198.32,2.607,25.596,3.072,20.199
527,26.165,1,mouse,0.317883,548.85,0.00,640.00,96.15,2.607,25.596,3.072,20.199
528,26.207,1,mouse,0.962321,217.21,64.19,388.97,155.31,2.518,25.573,3.181,20.519
528,26.207,2,keyboard,0.897101,0.20,103.24,638.32,460.05,2.518,25.573,3.181,20.519
528,26.207,1,mouse,0.553757,0.08,149.12,20.33,204.78,2.518,25.573,3.181,20.519
529,26.265,1,mouse,0.948857,220.68,65.51,392.69,158.27,2.528,25.525,3.117,20.222
529,26.265,2,keyboard,0.911556,0.00,69.21,639.23,457.60,2.528,25.525,3.117,20.222
529,26.265,1,mouse,0.654629,0.18,151.43,25.12,235.06,2.528,25.525,3.117,20.222
529,26.265,1,mouse,0.293649,550.58,0.00,640.00,98.64,2.528,25.525,3.117,20.222
530,26.308,1,mouse,0.950248,223.25,68.76,391.13,159.94,2.469,25.556,2.971,20.523
530,26.308,2,keyboard,0.905116,0.00,68.64,640.00,454.99,2.469,25.556,2.971,20.523
530,26.308,1,mouse,0.588095,551.14,0.00,640.00,101.37,2.469,25.556,2.971,20.523
530,26.308,1,mouse,0.306793,0.12,151.80,30.75,251.80,2.469,25.556,2.971,20.523
531,26.364,1,mouse,0.957700,225.22,70.80,391.19,160.50,2.497,25.530,3.198,20.225
531,26.364,2,keyboard,0.898080,0.00,61.14,640.00,456.33,2.497,25.530,3.198,20.225
531,26.364,1,mouse,0.608351,551.66,0.00,640.00,100.19,2.497,25.530,3.198,20.225
531,26.364,1,mouse,0.341246,0.06,153.88,27.70,255.27,2.497,25.530,3.198,20.225
532,26.406,1,mouse,0.943145,225.17,70.24,393.54,161.65,2.489,25.775,2.950,20.563
532,26.406,2,keyboard,0.875912,0.00,64.85,637.55,456.37,2.489,25.775,2.950,20.563
533,26.465,1,mouse,0.949794,229.05,72.14,397.68,160.42,2.523,25.609,3.644,20.232
533,26.465,2,keyboard,0.865290,0.00,60.78,639.08,455.72,2.523,25.609,3.644,20.232
534,26.507,1,mouse,0.939028,231.37,71.95,399.03,161.00,2.509,25.589,3.107,20.568
534,26.507,2,keyboard,0.880735,0.00,92.20,638.41,449.92,2.509,25.589,3.107,20.568
534,26.507,1,mouse,0.525474,558.43,0.00,640.00,108.45,2.509,25.589,3.107,20.568
535,26.565,1,mouse,0.981461,244.40,71.37,407.46,159.59,2.789,25.580,3.145,20.251
535,26.565,2,keyboard,0.885819,0.00,70.25,633.66,453.40,2.789,25.580,3.145,20.251
535,26.565,1,mouse,0.683601,569.78,0.40,640.00,104.61,2.789,25.580,3.145,20.251
536,26.607,1,mouse,0.959102,248.80,72.51,416.37,159.89,2.572,25.589,3.094,20.566
536,26.607,2,keyboard,0.880083,0.00,94.45,637.60,447.93,2.572,25.589,3.094,20.566
536,26.607,1,mouse,0.685774,575.62,0.77,640.00,105.13,2.572,25.589,3.094,20.566
537,26.663,1,mouse,0.960253,259.09,74.68,424.19,161.29,2.495,25.542,3.129,20.275
537,26.663,2,keyboard,0.916840,0.00,84.36,636.88,454.10,2.495,25.542,3.129,20.275
538,26.705,1,mouse,0.931851,264.37,78.61,429.85,166.15,2.527,25.559,2.945,20.619
538,26.705,2,keyboard,0.847961,1.28,68.35,635.90,459.97,2.527,25.559,2.945,20.619
539,26.764,1,mouse,0.939653,265.79,79.65,431.25,164.99,2.510,25.532,3.173,20.282
539,26.764,2,keyboard,0.812081,1.76,65.57,636.05,457.06,2.510,25.532,3.173,20.282
540,26.806,1,mouse,0.932704,263.60,79.22,429.29,163.84,2.527,25.528,2.982,20.599
540,26.806,2,keyboard,0.884692,0.00,104.83,634.39,441.16,2.527,25.528,2.982,20.599
540,26.806,1,mouse,0.266474,587.49,0.00,640.00,106.32,2.527,25.528,2.982,20.599
541,26.865,1,mouse,0.929035,255.84,68.82,425.16,156.35,2.518,25.545,3.631,20.262
541,26.865,2,keyboard,0.885288,0.00,55.85,632.30,445.62,2.518,25.545,3.631,20.262
541,26.865,1,mouse,0.574297,583.81,0.00,640.00,95.12,2.518,25.545,3.631,20.262
542,26.908,1,mouse,0.950919,261.34,72.22,425.28,159.32,2.518,25.521,3.013,20.581
542,26.908,2,keyboard,0.866234,0.00,69.22,635.31,440.35,2.518,25.521,3.013,20.581
542,26.908,1,mouse,0.396132,583.25,0.00,640.00,99.63,2.518,25.521,3.013,20.581
542,26.908,1,mouse,0.359283,0.02,150.51,64.26,253.55,2.518,25.521,3.013,20.581
543,26.964,1,mouse,0.960120,259.04,71.11,423.90,158.18,2.599,25.498,3.083,20.282
543,26.964,2,keyboard,0.867793,0.00,106.91,637.67,444.20,2.599,25.498,3.083,20.282
543,26.964,1,mouse,0.538337,582.99,0.00,640.00,96.37,2.599,25.498,3.083,20.282
544,27.007,1,mouse,0.948729,262.48,72.31,425.72,159.46,2.501,25.587,3.153,20.600
544,27.007,2,keyboard,0.886799,0.00,64.63,635.69,437.34,2.501,25.587,3.153,20.600
544,27.007,1,mouse,0.264778,584.10,0.00,640.00,98.98,2.501,25.587,3.153,20.600
545,27.064,1,mouse,0.962577,261.65,67.89,428.25,155.68,2.482,25.524,3.232,20.283
545,27.064,2,keyboard,0.922391,0.00,80.72,637.11,442.52,2.482,25.524,3.232,20.283
545,27.064,1,mouse,0.512853,585.21,0.00,639.98,95.73,2.482,25.524,3.232,20.283
546,27.107,1,mouse,0.960576,262.61,69.27,427.78,156.04,2.480,25.760,2.976,20.602
546,27.107,2,keyboard,0.890979,0.00,113.99,638.96,446.67,2.480,25.760,2.976,20.602
546,27.107,1,mouse,0.525233,586.22,0.39,640.00,96.91,2.480,25.760,2.976,20.602
547,27.165,1,mouse,0.971782,257.36,62.57,423.29,150.75,2.518,25.581,3.131,20.284
547,27.165,2,keyboard,0.945338,0.00,49.51,639.06,467.18,2.518,25.581,3.131,20.284
547,27.165,2,keyboard,0.392696,0.00,140.33,619.38,442.39,2.518,25.581,3.131,20.284
548,27.208,1,mouse,0.978191,255.68,60.82,423.37,147.64,3.461,25.564,3.073,20.551
548,27.208,2,keyboard,0.945267,0.00,105.39,639.15,466.19,3.461,25.564,3.073,20.551
549,27.265,1,mouse,0.966368,258.27,57.49,423.46,145.61,2.530,25.567,3.359,20.262
549,27.265,2,keyboard,0.893796,0.00,68.16,637.53,469.62,2.530,25.567,3.359,20.262
549,27.265,1,mouse,0.490932,578.54,0.59,640.00,71.88,2.530,25.567,3.359,20.262
550,27.308,1,mouse,0.945640,257.08,55.53,423.12,144.65,2.479,25.732,3.036,20.561
550,27.308,2,keyboard,0.921007,0.00,114.59,639.77,471.25,2.479,25.732,3.036,20.561
550,27.308,1,mouse,0.510466,580.12,0.74,640.00,66.95,2.479,25.732,3.036,20.561
551,27.364,1,mouse,0.950832,263.85,52.30,428.20,142.03,2.682,25.596,3.137,20.259
551,27.364,2,keyboard,0.919942,0.00,116.15,639.11,472.02,2.682,25.596,3.137,20.259
552,27.406,1,mouse,0.953822,264.25,47.66,429.80,138.34,2.506,25.548,3.144,20.601
552,27.406,2,keyboard,0.903274,0.00,111.01,639.28,473.38,2.506,25.548,3.144,20.601
553,27.464,1,mouse,0.960205,271.12,43.41,431.27,129.12,2.522,25.520,3.162,20.283
553,27.464,2,keyboard,0.880235,0.00,92.36,635.67,476.18,2.522,25.520,3.162,20.283
554,27.506,1,mouse,0.941734,267.76,40.51,432.20,129.77,2.590,25.759,2.993,20.633
554,27.506,2,keyboard,0.830128,0.00,106.25,638.42,474.17,2.590,25.759,2.993,20.633
555,27.564,1,mouse,0.958196,272.33,39.34,432.81,128.09,2.509,25.571,3.288,20.290
555,27.564,2,keyboard,0.848248,0.00,109.77,634.84,473.80,2.509,25.571,3.288,20.290
556,27.606,1,mouse,0.983970,273.77,39.55,435.07,128.50,2.527,25.546,3.045,20.610
556,27.606,2,keyboard,0.698478,0.00,84.55,636.43,477.29,2.527,25.546,3.045,20.610
557,27.664,1,mouse,0.929652,228.68,37.25,436.33,125.51,2.530,25.527,3.468,20.288
557,27.664,2,keyboard,0.861662,0.00,109.38,638.24,474.38,2.530,25.527,3.468,20.288
558,27.707,1,mouse,0.956095,268.09,34.84,438.74,120.85,3.382,25.577,3.073,20.574
558,27.707,2,keyboard,0.784712,0.00,99.30,632.18,477.10,3.382,25.577,3.073,20.574
559,27.765,1,mouse,0.941244,230.08,28.71,438.79,115.86,2.533,25.730,3.047,20.279
559,27.765,2,keyboard,0.808189,0.00,101.75,639.39,475.46,2.533,25.730,3.047,20.279
560,27.808,1,mouse,0.946812,273.88,26.74,440.79,113.65,2.869,25.576,3.626,20.525
560,27.808,2,keyboard,0.694905,0.00,98.29,631.15,477.36,2.869,25.576,3.626,20.525
561,27.865,1,mouse,0.946916,280.47,21.57,444.88,111.29,2.735,25.892,3.169,20.238
561,27.865,2,keyboard,0.715789,0.00,91.16,638.38,474.56,2.735,25.892,3.169,20.238
562,27.907,1,mouse,0.859022,284.08,19.71,449.30,106.70,2.488,25.573,2.980,20.590
562,27.907,2,keyboard,0.766218,0.00,89.73,636.67,474.15,2.488,25.573,2.980,20.590
563,27.965,1,mouse,0.835887,274.97,20.96,450.86,109.09,2.734,25.573,3.105,20.267
563,27.965,2,keyboard,0.693160,0.00,91.81,635.37,475.22,2.734,25.573,3.105,20.267
564,28.007,1,mouse,0.926136,285.94,22.03,447.48,110.13,2.492,25.558,3.018,20.590
564,28.007,2,keyboard,0.606261,0.00,92.37,636.03,475.15,2.492,25.558,3.018,20.590
565,28.064,1,mouse,0.904401,284.19,24.43,451.87,112.61,2.503,25.530,3.499,20.279
565,28.064,2,keyboard,0.668440,0.00,99.75,634.83,477.44,2.503,25.530,3.499,20.279
566,28.106,1,mouse,0.945874,289.83,20.79,452.69,108.38,2.509,25.715,3.032,20.604
566,28.106,2,keyboard,0.852462,0.00,91.46,637.98,475.11,2.509,25.715,3.032,20.604
567,28.170,1,mouse,0.961348,295.93,21.43,458.89,108.69,2.736,25.606,3.198,20.161
567,28.170,2,keyboard,0.768653,0.00,88.90,637.73,474.20,2.736,25.606,3.198,20.161
568,28.235,1,mouse,0.972297,297.74,26.73,459.74,113.04,2.896,26.722,3.459,19.665
568,28.235,2,keyboard,0.577099,8.56,101.36,604.50,477.08,2.896,26.722,3.459,19.665
569,28.278,1,mouse,0.982614,298.19,28.47,459.50,113.08,2.660,25.532,2.955,20.005
569,28.278,2,keyboard,0.578158,0.00,99.25,640.00,474.93,2.660,25.532,2.955,20.005
570,28.332,1,mouse,0.969671,294.45,34.35,456.98,120.33,2.507,25.541,3.095,19.851
570,28.332,2,keyboard,0.454658,0.00,104.05,635.31,476.99,2.507,25.541,3.095,19.851
571,28.374,1,mouse,0.946609,294.05,39.10,456.28,123.56,2.549,25.720,2.935,20.245
571,28.374,2,keyboard,0.631257,3.02,109.17,497.83,476.86,2.549,25.720,2.935,20.245
572,28.432,1,mouse,0.953486,296.65,39.09,458.02,125.51,2.586,25.646,3.338,19.933
572,28.432,2,keyboard,0.620000,3.35,108.75,514.38,476.90,2.586,25.646,3.338,19.933
573,28.473,1,mouse,0.952417,297.97,44.32,458.43,128.18,2.519,25.543,2.890,20.364
573,28.473,2,keyboard,0.375497,4.20,110.38,519.57,476.75,2.519,25.543,2.890,20.364
574,28.533,1,mouse,0.945281,298.71,44.67,460.66,129.66,2.753,25.526,3.353,20.020
574,28.533,2,keyboard,0.500486,3.94,111.43,492.56,476.56,2.753,25.526,3.353,20.020
575,28.577,1,mouse,0.937738,299.75,51.49,458.88,138.65,2.521,25.537,4.665,20.310
575,28.577,2,keyboard,0.421065,7.28,118.09,512.52,477.12,2.521,25.537,4.665,20.310
576,28.631,1,mouse,0.943369,306.59,59.27,467.90,144.68,2.530,25.537,3.121,20.075
576,28.631,2,keyboard,0.347504,5.31,123.50,501.18,477.22,2.530,25.537,3.121,20.075
577,28.674,1,mouse,0.985577,310.52,67.14,468.53,150.78,2.620,25.548,4.029,20.410
577,28.674,2,keyboard,0.601811,6.45,136.49,461.36,477.64,2.620,25.548,4.029,20.410
578,28.732,1,mouse,0.989224,310.13,66.29,468.25,149.19,2.705,25.524,2.984,20.109
578,28.732,2,keyboard,0.315338,10.26,135.93,462.71,475.85,2.705,25.524,2.984,20.109
579,28.773,1,mouse,0.980954,309.93,70.33,468.00,152.68,2.527,25.530,2.971,20.507
579,28.773,2,keyboard,0.639292,5.77,137.65,432.14,476.72,2.527,25.530,2.971,20.507
580,28.832,1,mouse,0.969876,302.49,65.75,467.98,149.04,2.509,25.541,3.288,20.174
581,28.873,1,mouse,0.980227,311.82,63.21,470.44,146.46,2.566,25.557,2.958,20.542
582,28.931,1,mouse,0.965709,314.89,61.97,474.28,146.34,2.578,25.541,3.117,20.210
583,28.973,1,mouse,0.963639,319.03,62.25,477.80,146.07,2.608,25.549,3.232,20.593
584,29.032,1,mouse,0.976837,322.27,61.22,484.68,145.44,2.488,25.539,3.186,20.242
584,29.032,2,keyboard,0.339263,15.70,130.14,433.91,477.28,2.488,25.539,3.186,20.242
585,29.074,1,mouse,0.980763,324.84,61.36,488.68,145.53,2.649,25.768,2.848,20.594
585,29.074,2,keyboard,0.464212,23.27,128.42,425.27,477.15,2.649,25.768,2.848,20.594
586,29.131,1,mouse,0.982899,330.11,60.69,492.09,144.46,2.524,25.562,3.076,20.263
586,29.131,2,keyboard,0.703253,33.88,129.78,423.64,477.53,2.524,25.562,3.076,20.263
587,29.175,1,mouse,0.935850,335.20,57.11,497.49,142.91,2.555,25.533,5.203,20.505
587,29.175,2,keyboard,0.589926,38.19,126.29,433.18,477.68,2.555,25.533,5.203,20.505
587,29.175,2,keyboard,0.334451,0.00,50.08,139.56,439.98,2.555,25.533,5.203,20.505
588,29.232,1,mouse,0.942088,343.26,58.08,503.77,142.72,2.566,25.542,3.211,20.232
588,29.232,2,keyboard,0.594373,42.28,127.23,429.14,477.77,2.566,25.542,3.211,20.232
589,29.275,1,mouse,0.949977,346.10,59.69,506.69,143.89,2.492,25.545,2.993,20.574
589,29.275,2,keyboard,0.509438,39.74,130.31,424.21,477.62,2.492,25.545,2.993,20.574
590,29.332,1,mouse,0.949966,347.37,60.91,506.71,145.55,2.583,25.515,3.133,20.255
590,29.332,2,keyboard,0.585424,41.60,133.81,407.02,477.00,2.583,25.515,3.133,20.255
591,29.374,1,mouse,0.962456,348.06,61.27,509.42,145.93,2.602,25.563,3.213,20.600
591,29.374,2,keyboard,0.835847,21.63,138.44,388.19,477.55,2.602,25.563,3.213,20.600
592,29.433,1,mouse,0.944439,351.41,58.85,513.19,141.81,2.701,25.584,3.369,20.249
592,29.433,2,keyboard,0.882757,18.11,138.84,379.13,477.76,2.701,25.584,3.369,20.249
592,29.433,1,mouse,0.275302,569.16,366.08,640.00,479.03,2.701,25.584,3.369,20.249
593,29.475,1,mouse,0.929849,351.30,57.72,513.45,140.85,2.543,25.776,2.947,20.562
593,29.475,2,keyboard,0.899417,16.14,138.80,378.92,477.80,2.543,25.776,2.947,20.562
594,29.532,1,mouse,0.932769,356.27,54.79,520.78,139.83,2.502,25.562,3.192,20.275
594,29.532,2,keyboard,0.921374,20.93,135.12,383.35,478.19,2.502,25.562,3.192,20.275
595,29.574,1,mouse,0.939319,361.10,53.10,522.31,138.04,2.532,25.774,3.048,20.628
595,29.574,2,keyboard,0.903954,16.12,133.32,380.97,478.14,2.532,25.774,3.048,20.628
596,29.632,1,mouse,0.944990,357.56,50.29,523.62,135.59,2.686,25.609,3.265,20.276
596,29.632,2,keyboard,0.900869,14.87,130.42,383.24,477.93,2.686,25.609,3.265,20.276
597,29.675,1,mouse,0.958405,368.47,49.01,526.42,133.03,2.526,25.574,3.265,20.582
597,29.675,2,keyboard,0.913894,34.07,127.92,388.73,477.78,2.526,25.574,3.265,20.582
598,29.732,1,mouse,0.957738,371.15,48.97,532.41,134.17,2.505,25.521,3.112,20.284
598,29.732,2,keyboard,0.891929,38.23,129.27,402.99,476.81,2.505,25.521,3.112,20.284
599,29.774,1,mouse,0.926943,375.04,49.45,538.07,135.00,2.510,25.758,3.325,20.593
599,29.774,2,keyboard,0.880982,34.55,129.65,404.33,478.91,2.510,25.758,3.325,20.593
600,29.832,1,mouse,0.923849,381.27,49.95,545.94,133.87,2.726,25.757,3.171,20.268
600,29.832,2,keyboard,0.912460,49.18,126.96,410.54,477.70,2.726,25.757,3.171,20.268
601,29.875,1,mouse,0.946816,384.78,49.37,548.76,133.71,2.801,25.585,3.054,20.606
601,29.875,2,keyboard,0.911764,47.85,126.41,412.41,477.67,2.801,25.585,3.054,20.606
602,29.933,2,keyboard,0.932231,46.15,127.02,413.91,477.85,2.509,25.560,3.123,20.287
602,29.933,1,mouse,0.893118,388.69,50.18,551.73,137.12,2.509,25.560,3.123,20.287
602,29.933,1,mouse,0.741557,552.44,257.98,639.81,472.27,2.509,25.560,3.123,20.287
602,29.933,1,mouse,0.372555,500.09,256.11,639.82,472.66,2.509,25.560,3.123,20.287
603,29.976,2,keyboard,0.934854,44.31,131.44,413.77,477.93,2.507,25.729,2.962,20.589
603,29.976,1,mouse,0.930920,387.40,53.50,551.60,138.77,2.507,25.729,2.962,20.589
603,29.976,1,mouse,0.811025,465.92,211.98,639.97,473.56,2.507,25.729,2.962,20.589
603,29.976,0,bottle,0.255027,498.79,0.00,640.00,101.67,2.507,25.729,2.962,20.589
604,30.032,1,mouse,0.946490,394.39,54.59,555.46,140.09,2.513,25.638,3.245,20.282
604,30.032,2,keyboard,0.926995,46.60,131.33,413.68,477.90,2.513,25.638,3.245,20.282
604,30.032,1,mouse,0.655494,483.50,164.58,639.84,457.98,2.513,25.638,3.245,20.282
605,30.074,2,keyboard,0.927709,47.10,133.44,416.45,477.94,2.512,25.555,2.995,20.633
605,30.074,1,mouse,0.899509,395.61,57.17,557.35,139.85,2.512,25.555,2.995,20.633
605,30.074,1,mouse,0.610195,478.68,135.45,639.83,382.18,2.512,25.555,2.995,20.633
605,30.074,1,mouse,0.267995,0.00,58.09,28.10,182.79,2.512,25.555,2.995,20.633
